current_zone_idx,total_frames,avg_speed,std_speed,crash_count,airborne_count,backwards_count,heavy_drift_count,avg_drift_ratio,avg_wheels_ground,crash_rate,airborne_rate,backwards_rate
75.0,61,139.3778,2.4986749,0,0,0,0,0.0036524837,4.0,0.0,0.0,0.0
76.0,106,143.51653,2.3834121,0,0,0,0,0.002606204,4.0,0.0,0.0,0.0
77.0,75,145.74976,2.7580013,0,0,0,0,0.0039002863,4.0,0.0,0.0,0.0
78.0,82,149.15903,1.9588166,0,0,0,0,0.0037558132,3.9756098,0.0,0.0,0.0
79.0,101,152.48996,2.5861323,0,0,0,0,0.005499928,4.0,0.0,0.0,0.0
80.0,46,153.4988,2.822042,0,0,0,0,0.0060943165,4.0,0.0,0.0,0.0
81.0,78,157.94543,1.89659,0,0,0,0,0.006983726,4.0,0.0,0.0,0.0
82.0,48,159.19316,2.1854825,0,0,0,0,0.0065560625,4.0,0.0,0.0,0.0
83.0,71,163.14459,1.8411334,0,0,0,0,0.0066650216,4.0,0.0,0.0,0.0
84.0,42,164.44101,1.9847077,0,0,0,0,0.0062544653,4.0,0.0,0.0,0.0
85.0,60,167.06863,1.7650958,0,0,0,0,0.006705786,4.0,0.0,0.0,0.0
86.0,66,170.30344,1.7888982,0,0,0,0,0.0059831026,4.0,0.0,0.0,0.0
87.0,26,170.61627,2.307414,0,0,0,0,0.0046686726,4.0,0.0,0.0,0.0
88.0,21,172.90515,1.3739171,0,0,0,0,0.0051371814,4.0,0.0,0.0,0.0
89.0,54,175.10681,1.7991505,0,0,0,0,0.004569157,4.0,0.0,0.0,0.0
90.0,14,176.98758,1.3416051,0,0,0,0,0.0037717314,4.0,0.0,0.0,0.0
91.0,44,179.03593,1.887947,0,0,0,0,0.0046863058,4.0,0.0,0.0,0.0
92.0,10,180.20352,1.5243734,0,0,0,0,0.0031170282,4.0,0.0,0.0,0.0
93.0,41,182.81818,1.9207106,0,0,0,0,0.0039738882,4.0,0.0,0.0,0.0
94.0,13,184.06744,3.0453024,0,0,0,0,0.0035015447,4.0,0.0,0.0,0.0
95.0,2,185.62631,1.9604799,0,0,0,0,0.0019832794,4.0,0.0,0.0,0.0
96.0,13,187.75941,1.9618903,0,0,0,0,0.0031727962,4.0,0.0,0.0,0.0
97.0,9,189.3184,3.9648511,0,0,0,0,0.0037903588,4.0,0.0,0.0,0.0
98.0,5,191.6993,1.6437262,0,0,0,0,0.0018802613,4.0,0.0,0.0,0.0
99.0,14,193.78687,3.447624,0,0,0,0,0.0026439684,4.0,0.0,0.0,0.0
100.0,4,195.41904,0.95421374,0,0,0,0,0.0016980761,4.0,0.0,0.0,0.0
101.0,11,197.75804,3.7844,0,0,0,0,0.002410044,4.0,0.0,0.0,0.0
102.0,6,199.903,0.9316395,0,0,0,0,0.0015006667,4.0,0.0,0.0,0.0
103.0,6,199.83781,3.926899,0,0,0,0,0.00094148685,4.0,0.0,0.0,0.0
104.0,13,203.025,1.00198,0,0,0,0,0.0016748982,4.0,0.0,0.0,0.0
105.0,7,203.43474,3.0431585,0,0,0,0,0.000794644,4.0,0.0,0.0,0.0
106.0,4,205.7571,1.6310424,0,0,0,0,0.00082895183,4.0,0.0,0.0,0.0
107.0,13,205.96786,1.5455995,0,0,0,0,0.0014393616,4.0,0.0,0.0,0.0
108.0,3,207.27773,2.0071304,0,0,0,0,0.0005707787,4.0,0.0,0.0,0.0
109.0,13,208.60086,1.4785846,0,0,0,0,0.0014980717,4.0,0.0,0.0,0.0
110.0,6,209.62976,1.8616896,0,0,0,0,0.0014653498,4.0,0.0,0.0,0.0
111.0,11,211.7872,0.889996,0,0,0,0,0.0018766316,4.0,0.0,0.0,0.0
112.0,4,211.38339,2.883581,0,0,0,0,0.0021336477,4.0,0.0,0.0,0.0
113.0,4,211.57036,2.0039785,0,0,0,0,0.002569708,4.0,0.0,0.0,0.0
114.0,12,214.26387,1.5448165,0,0,0,0,0.002183119,4.0,0.0,0.0,0.0
115.0,10,215.22432,1.7705672,0,0,0,0,0.0024292173,4.0,0.0,0.0,0.0
116.0,4,218.12029,0.67865926,0,0,0,0,0.0024526273,4.0,0.0,0.0,0.0
117.0,10,216.76932,1.9166266,0,0,0,0,0.0030082155,4.0,0.0,0.0,0.0
118.0,3,218.68483,0.2765339,0,0,0,0,0.0022219948,4.0,0.0,0.0,0.0
119.0,13,220.01196,1.466908,0,0,0,0,0.002704605,4.0,0.0,0.0,0.0
120.0,4,219.6852,2.1821575,0,0,0,0,0.0031105727,4.0,0.0,0.0,0.0
121.0,12,222.52655,1.5760967,0,0,0,0,0.0032183623,4.0,0.0,0.0,0.0
122.0,3,221.64258,1.2445128,0,0,0,0,0.004495811,4.0,0.0,0.0,0.0
123.0,6,223.17845,1.54853,0,0,0,0,0.0036094666,4.0,0.0,0.0,0.0
124.0,8,225.60878,1.8373319,0,0,0,0,0.003732392,4.0,0.0,0.0,0.0
125.0,10,224.64197,2.1062372,0,0,0,0,0.0046429937,4.0,0.0,0.0,0.0
126.0,7,227.28561,2.6159942,0,0,0,0,0.004097369,4.0,0.0,0.0,0.0
127.0,3,228.59727,0.7144617,0,0,0,0,0.0037326103,4.0,0.0,0.0,0.0
128.0,10,227.52905,2.5299165,0,0,0,0,0.0047279773,3.9,0.0,0.0,0.0
129.0,8,230.9997,1.7945429,0,0,0,0,0.004585025,4.0,0.0,0.0,0.0
130.0,3,227.92236,3.3600435,0,0,0,0,0.0059125368,4.0,0.0,0.0,0.0
131.0,8,230.57764,2.2051623,0,0,0,0,0.00468702,3.75,0.0,0.0,0.0
132.0,13,232.52232,2.5468462,0,0,0,0,0.0059574535,3.8461537,0.0,0.0,0.0
133.0,4,234.16956,1.840086,0,0,0,0,0.004685718,4.0,0.0,0.0,0.0
134.0,1,232.26248,0.0,0,0,0,0,0.004631158,4.0,0.0,0.0,0.0
135.0,12,235.1789,2.2315,0,0,0,0,0.0063134837,4.0,0.0,0.0,0.0
136.0,6,235.6259,2.3679495,0,0,0,0,0.0063560754,3.8333333,0.0,0.0,0.0
137.0,4,236.68715,1.3842689,0,0,0,0,0.0074144597,4.0,0.0,0.0,0.0
138.0,12,237.02856,2.313141,0,0,0,0,0.0063872957,3.8333333,0.0,0.0,0.0
139.0,4,238.63197,1.2807926,0,0,0,0,0.0050182994,3.75,0.0,0.0,0.0
140.0,6,240.42351,1.3163637,0,0,0,0,0.0056494107,4.0,0.0,0.0,0.0
141.0,10,238.7261,2.4645116,0,0,0,0,0.006725794,3.9,0.0,0.0,0.0
142.0,6,240.68121,1.1382512,0,0,0,0,0.0066430513,4.0,0.0,0.0,0.0
143.0,6,241.96736,2.531162,0,0,0,0,0.005965289,4.0,0.0,0.0,0.0
144.0,8,241.14381,2.490439,0,0,0,0,0.0074366694,3.875,0.0,0.0,0.0
145.0,3,243.2777,1.5647618,0,0,0,0,0.0063849613,4.0,0.0,0.0,0.0
146.0,13,243.31355,2.4019315,0,0,0,0,0.0065009054,3.8461537,0.0,0.0,0.0
147.0,3,244.88457,1.5187777,0,0,0,0,0.006264066,4.0,0.0,0.0,0.0
148.0,9,245.05339,2.7532032,0,0,0,0,0.008347382,3.8888888,0.0,0.0,0.0
149.0,6,245.55641,2.5588043,0,0,0,0,0.006104536,4.0,0.0,0.0,0.0
150.0,5,246.4821,1.929936,0,0,0,0,0.006733563,4.0,0.0,0.0,0.0
151.0,10,247.05428,2.90112,0,0,0,0,0.0077553242,3.8,0.0,0.0,0.0
152.0,5,246.98022,2.913384,0,0,0,0,0.00544241,3.8,0.0,0.0,0.0
153.0,6,248.70491,2.8835156,0,0,0,0,0.0067250268,4.0,0.0,0.0,0.0
154.0,12,249.26135,2.825285,0,0,0,0,0.00772462,3.9166667,0.0,0.0,0.0
155.0,2,251.1368,2.7330039,0,0,0,0,0.007824034,4.0,0.0,0.0,0.0
156.0,6,249.0121,3.5219142,0,0,0,0,0.0076721627,3.8333333,0.0,0.0,0.0
157.0,10,251.84724,2.6842625,0,0,0,0,0.0070369877,4.0,0.0,0.0,0.0
158.0,6,250.84633,2.7137125,0,0,0,0,0.007176261,3.8333333,0.0,0.0,0.0
159.0,8,253.69269,3.3342872,0,0,0,0,0.0075501213,4.0,0.0,0.0,0.0
160.0,7,253.04185,2.527271,0,0,0,0,0.007610555,3.857143,0.0,0.0,0.0
161.0,5,256.75812,1.3012552,0,0,0,0,0.0064718938,4.0,0.0,0.0,0.0
162.0,9,254.74959,4.219323,0,0,0,0,0.0065181023,4.0,0.0,0.0,0.0
163.0,5,254.7073,2.4516141,0,0,0,0,0.006481708,4.0,0.0,0.0,0.0
164.0,6,258.5707,2.3231351,0,0,0,0,0.0071541523,4.0,0.0,0.0,0.0
165.0,11,257.3391,4.2434816,0,0,0,0,0.006369343,4.0,0.0,0.0,0.0
166.0,5,259.8645,2.7958164,0,0,0,0,0.0063149007,4.0,0.0,0.0,0.0
167.0,7,261.6586,3.0655096,0,0,0,0,0.006680493,4.0,0.0,0.0,0.0
168.0,8,258.085,4.30924,0,0,0,0,0.0059369802,4.0,0.0,0.0,0.0
169.0,6,262.33456,2.2566912,0,0,0,0,0.006419542,4.0,0.0,0.0,0.0
170.0,7,260.37482,4.1824026,0,0,0,0,0.0066371174,4.0,0.0,0.0,0.0
171.0,12,261.74557,3.6058435,0,0,0,0,0.0074124373,4.0,0.0,0.0,0.0
172.0,2,259.12317,3.158481,0,0,0,0,0.0067016133,4.0,0.0,0.0,0.0
173.0,8,259.25668,4.405799,0,0,0,0,0.008749677,4.0,0.0,0.0,0.0
174.0,13,262.07703,4.027251,0,0,0,0,0.00821592,4.0,0.0,0.0,0.0
175.0,2,259.4829,3.7943115,0,0,0,0,0.005607375,4.0,0.0,0.0,0.0
176.0,9,262.60364,3.6065807,0,0,0,0,0.0073254267,4.0,0.0,0.0,0.0
177.0,10,261.46832,5.0608807,0,0,0,0,0.007775604,4.0,0.0,0.0,0.0
178.0,5,261.7104,4.6475725,0,0,0,0,0.0058079343,4.0,0.0,0.0,0.0
179.0,13,261.87308,4.170189,0,0,0,0,0.007611457,4.0,0.0,0.0,0.0
180.0,1,263.02155,0.0,0,0,0,0,0.0035626588,4.0,0.0,0.0,0.0
181.0,14,262.7919,4.541358,0,0,0,0,0.0067071267,4.0,0.0,0.0,0.0
182.0,4,261.22266,3.8489382,0,0,0,0,0.007906349,4.0,0.0,0.0,0.0
183.0,1,263.4764,0.0,0,0,0,0,0.0060690907,4.0,0.0,0.0,0.0
184.0,20,263.3445,4.394444,0,0,0,0,0.0071946047,4.0,0.0,0.0,0.0
185.0,1,263.22946,0.0,0,0,0,0,0.010335874,4.0,0.0,0.0,0.0
186.0,4,262.14645,4.7759814,0,0,0,0,0.007045159,4.0,0.0,0.0,0.0
187.0,13,263.00656,4.4135647,0,0,0,0,0.008660748,4.0,0.0,0.0,0.0
188.0,5,264.65607,4.4668317,0,0,0,0,0.0096752085,4.0,0.0,0.0,0.0
189.0,9,261.39606,4.3758936,0,1,0,0,0.011024456,3.2222223,0.0,11.11111111111111,0.0
190.0,5,265.49326,3.8621106,0,0,0,0,0.008804401,4.0,0.0,0.0,0.0
191.0,10,262.5244,4.7737155,0,0,0,0,0.011895465,3.3,0.0,0.0,0.0
192.0,8,264.73575,4.866171,0,0,0,0,0.0122345,3.875,0.0,0.0,0.0
193.0,1,264.67484,0.0,0,0,0,0,0.0055852216,4.0,0.0,0.0,0.0
194.0,18,263.71652,4.7275214,0,0,0,0,0.012720219,3.3333333,0.0,0.0,0.0
195.0,1,265.16977,0.0,0,0,0,0,0.007086385,4.0,0.0,0.0,0.0
197.0,17,263.38507,4.757167,0,0,0,0,0.013987828,3.1176472,0.0,0.0,0.0
198.0,1,265.65894,0.0,0,0,0,0,0.0073255515,4.0,0.0,0.0,0.0
200.0,14,262.77524,5.3763037,0,0,0,0,0.018939672,3.0,0.0,0.0,0.0
202.0,9,265.0907,5.174004,0,0,0,0,0.009101998,3.6666667,0.0,0.0,0.0
204.0,10,262.42706,6.6461015,0,0,0,0,0.0154083595,3.0,0.0,0.0,0.0
205.0,1,260.28796,0.0,0,0,0,0,0.017663823,1.0,0.0,0.0,0.0
206.0,7,264.52792,5.2822833,0,0,0,0,0.008353483,3.4285715,0.0,0.0,0.0
207.0,6,264.61832,9.101323,0,0,0,0,0.010383972,2.8333333,0.0,0.0,0.0
